ID,Date,Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,Lat,Long,City,State
16273,7/21/2059,133208.053,5,Suburbs,Recent,9,Cafeteria,2,38.2265,-111.34215,Teasdale,UT
16274,7/22/2059,154029.2349,4,Downtown,Developed,9,Full Service Restaurant,3,37.29052,-113.2812,Toquerville,UT
16275,7/23/2059,177469.8314,3,Suburbs,Developed,2,Banquet,4,38.07,-111.00525,Torrey,UT
16276,7/24/2059,114108.1903,7,Suburbs,Recent,6,Banquet,2,37.63061,-112.08028,Tropic,UT
16277,7/25/2059,153375.4295,2,Downtown,Well-Known,8,Full Service Restaurant,1,37.33956,-113.12071,Virgin,UT
16278,7/26/2059,175910.3165,2,Downtown,Well-Known,2,Cafeteria,4,37.12645,-113.49026,Washington,UT
16279,7/27/2059,156628.7078,4,Downtown,Developed,1,Full Service Restaurant,1,37.41281,-113.46609,Pine Valley,UT
16280,7/28/2059,153672.3075,7,Downtown,Well-Known,4,Cafeteria,5,37.34955,-113.66483,Veyo,UT
16281,7/29/2059,202143.6211,6,Downtown,Recent,8,Full Service Restaurant,1,37.24641,-113.69304,Dammeron Valley,UT
16282,7/30/2059,115699.6517,5,Suburbs,Developed,3,Cafeteria,5,37.03294,-112.99447,Hildale,UT
16283,7/31/2059,112851.6862,2,Suburbs,Developed,1,Cafeteria,4,37.04637,-113.55812,Saint George,UT
16284,8/1/2059,95583.13296,3,Suburbs,Developed,7,Banquet,5,33.45076,-112.07836,Phoenix,AZ
16285,8/2/2059,79273.72909,4,Suburbs,Developed,10,Cafeteria,5,33.45155,-112.06986,Phoenix,AZ
16286,8/3/2059,187614.4404,2,Downtown,Recent,4,Full Service Restaurant,2,33.46513,-112.04788,Phoenix,AZ
16287,8/4/2059,98429.34905,4,Suburbs,Recent,10,Banquet,4,33.44713,-112.0912,Phoenix,AZ
16288,8/5/2059,93462.09823,4,Suburbs,Recent,6,Banquet,3,33.46331,-111.98676,Phoenix,AZ
16289,8/6/2059,145752.2379,7,Downtown,Developed,6,Banquet,3,33.44281,-112.12823,Phoenix,AZ
16290,8/7/2059,131410.7191,1,Downtown,Developed,6,Banquet,3,33.50731,-112.07035,Phoenix,AZ
16291,8/8/2059,180475.7445,3,Downtown,Well-Known,3,Full Service Restaurant,1,33.51007,-112.08287,Phoenix,AZ
16292,8/9/2059,130335.67,3,Downtown,Recent,3,Banquet,1,33.5085,-112.05674,Phoenix,AZ
16293,8/10/2059,122706.5013,3,Suburbs,Well-Known,6,Full Service Restaurant,2,33.50918,-112.10179,Phoenix,AZ
16294,8/11/2059,174074.6213,2,Downtown,Developed,10,Banquet,5,33.51359,-112.02967,Phoenix,AZ
16295,8/12/2059,142322.1517,5,Downtown,Developed,9,Full Service Restaurant,1,33.50909,-112.1237,Phoenix,AZ
16296,8/13/2059,199214.9104,3,Suburbs,Well-Known,8,Full Service Restaurant,3,33.50537,-111.98579,Phoenix,AZ
16297,8/14/2059,170161.1189,3,Suburbs,Well-Known,6,Full Service Restaurant,5,33.50918,-112.14299,Phoenix,AZ
16298,8/15/2059,131144.7677,3,Suburbs,Developed,1,Banquet,4,33.56733,-112.05461,Phoenix,AZ
16299,8/16/2059,196912.5532,2,Downtown,Well-Known,7,Banquet,4,33.56004,-112.09398,Phoenix,AZ
16300,8/17/2059,192106.3087,4,Suburbs,Recent,5,Full Service Restaurant,3,33.62716,-112.05177,Phoenix,AZ
16301,8/18/2059,131301.4961,6,Downtown,Developed,3,Cafeteria,5,33.63155,-112.09466,Phoenix,AZ
16302,8/19/2059,155414.4127,3,Downtown,Recent,3,Cafeteria,5,33.73548,-112.03347,Phoenix,AZ
16303,8/20/2059,137452.1997,5,Downtown,Developed,1,Full Service Restaurant,4,33.6819,-112.0996,Phoenix,AZ
16304,8/21/2059,192158.0902,1,Suburbs,Developed,2,Full Service Restaurant,2,33.57555,-112.00911,Phoenix,AZ
16305,8/22/2059,122656.886,7,Downtown,Developed,2,Full Service Restaurant,3,33.59504,-112.11027,Phoenix,AZ
16306,8/23/2059,175462.1487,3,Downtown,Well-Known,4,Banquet,2,33.49492,-112.16833,Phoenix,AZ
16307,8/24/2059,61128.19855,6,Suburbs,Recent,9,Cafeteria,4,33.6263,-112.00381,Phoenix,AZ
16308,8/25/2059,182985.352,4,Downtown,Developed,4,Banquet,1,33.49438,-112.21164,Phoenix,AZ
16309,8/26/2059,91437.44636,7,Suburbs,Recent,9,Banquet,4,33.43489,-112.02005,Phoenix,AZ
16310,8/27/2059,188582.4451,5,Downtown,Developed,6,Full Service Restaurant,5,33.47144,-112.19466,Phoenix,AZ
16311,8/28/2059,134250.7928,3,Downtown,Recent,9,Banquet,5,33.49056,-112.26468,Phoenix,AZ
16312,8/29/2059,90429.02382,3,Suburbs,Recent,7,Banquet,4,33.40613,-112.02657,Phoenix,AZ
16313,8/30/2059,136010.9706,3,Downtown,Well-Known,8,Full Service Restaurant,4,33.38586,-112.10884,Phoenix,AZ
16314,8/31/2059,117959.4644,5,Downtown,Well-Known,5,Banquet,1,33.36882,-112.04246,Phoenix,AZ
16315,9/1/2059,164379.3539,4,Downtown,Recent,9,Cafeteria,2,33.43242,-112.19646,Phoenix,AZ
16316,9/2/2059,172524.2589,1,Downtown,Recent,6,Cafeteria,4,33.34239,-112.00177,Phoenix,AZ
16317,9/3/2059,196739.9049,1,Suburbs,Well-Known,7,Full Service Restaurant,5,33.29917,-112.10853,Phoenix,AZ
16318,9/4/2059,130378.4681,1,Suburbs,Developed,5,Full Service Restaurant,3,33.3126,-112.05578,Phoenix,AZ
16319,9/5/2059,135126.023,1,Downtown,Well-Known,4,Full Service Restaurant,5,33.68633,-111.99631,Phoenix,AZ
16320,9/6/2059,176802.6258,4,Suburbs,Recent,10,Banquet,2,33.55908,-112.1332,Phoenix,AZ
16321,9/7/2059,156571.875,7,Suburbs,Developed,4,Cafeteria,5,33.62994,-112.1316,Phoenix,AZ
16322,9/8/2059,192852.2581,5,Suburbs,Developed,7,Full Service Restaurant,2,33.67311,-111.94612,Phoenix,AZ
16323,9/9/2059,147068.9631,2,Downtown,Well-Known,8,Full Service Restaurant,5,33.72456,-112.15854,Phoenix,AZ
16324,9/10/2059,86327.58317,6,Suburbs,Developed,2,Cafeteria,2,33.75295,-112.08931,Phoenix,AZ
16325,9/11/2059,115597.1528,4,Downtown,Well-Known,4,Banquet,3,33.81546,-112.12019,Phoenix,AZ
16326,9/12/2059,101935.0125,1,Suburbs,Well-Known,3,Banquet,2,33.92352,-112.12793,New River,AZ
16327,9/13/2059,111341.1207,4,Downtown,Recent,4,Banquet,1,33.3534,-111.35045,Gold Canyon,AZ
16328,9/14/2059,176405.5864,7,Downtown,Recent,1,Banquet,5,33.40972,-111.50197,Apache Junction,AZ
16329,9/15/2059,128715.0975,7,Suburbs,Well-Known,9,Cafeteria,5,33.40301,-111.56787,Apache Junction,AZ
16330,9/16/2059,146079.0255,6,Downtown,Recent,7,Banquet,2,33.14345,-111.92129,Bapchule,AZ
16331,9/17/2059,152033.9341,6,Downtown,Developed,8,Banquet,5,32.91719,-111.74422,Casa Grande,AZ
16332,9/18/2059,105684.1223,5,Suburbs,Recent,3,Banquet,4,32.71578,-111.69557,Arizona City,AZ
16333,9/19/2059,173224.4025,5,Suburbs,Well-Known,5,Banquet,3,32.99049,-111.53802,Coolidge,AZ
16334,9/20/2059,176662.635,2,Downtown,Well-Known,9,Banquet,3,32.6739,-111.55013,Eloy,AZ
16335,9/21/2059,179189.2117,3,Suburbs,Well-Known,3,Cafeteria,4,32.93339,-111.20446,Florence,AZ
16336,9/22/2059,164015.6147,6,Suburbs,Well-Known,10,Banquet,4,33.00418,-110.786,Hayden,AZ
16337,9/23/2059,117088.4326,2,Suburbs,Developed,9,Cafeteria,4,33.13733,-111.00194,Kearny,AZ
16338,9/24/2059,213546.7772,1,Downtown,Developed,8,Full Service Restaurant,1,33.00685,-111.98908,Maricopa,AZ
16339,9/25/2059,174228.5906,1,Suburbs,Well-Known,3,Cafeteria,5,32.97591,-112.14611,Maricopa,AZ
16340,9/26/2059,134885.9995,2,Downtown,Recent,1,Full Service Restaurant,2,33.24451,-111.54379,San Tan Valley,AZ
16341,9/27/2059,170980.7495,1,Suburbs,Well-Known,7,Cafeteria,2,32.67333,-111.45436,Picacho,AZ
16342,9/28/2059,110677.95,2,Suburbs,Recent,2,Banquet,2,33.19866,-111.63814,Queen Creek,AZ
16343,9/29/2059,131760.5738,2,Downtown,Well-Known,3,Banquet,4,33.15864,-111.51902,San Tan Valley,AZ
16344,9/30/2059,143069.1531,1,Suburbs,Developed,9,Cafeteria,2,32.55751,-111.36787,Red Rock,AZ
16345,10/1/2059,130025.6436,7,Downtown,Recent,5,Cafeteria,5,33.12587,-111.73723,Sacaton,AZ
16346,10/2/2059,127326.8203,7,Downtown,Recent,6,Full Service Restaurant,5,32.88608,-111.95379,Stanfield,AZ
16347,10/3/2059,133517.5273,1,Suburbs,Developed,9,Banquet,2,33.27017,-111.12336,Superior,AZ
16348,10/4/2059,133627.8999,5,Downtown,Recent,5,Banquet,2,32.96052,-110.68867,Winkelman,AZ
16349,10/5/2059,147544.2054,4,Downtown,Well-Known,6,Cafeteria,1,32.79406,-111.82023,Casa Grande,AZ
16350,10/6/2059,175015.0085,3,Suburbs,Recent,2,Full Service Restaurant,5,32.89835,-111.62605,Casa Grande,AZ
16351,10/7/2059,172701.2455,6,Suburbs,Well-Known,5,Banquet,1,33.43387,-111.85023,Mesa,AZ
16352,10/8/2059,187679.9576,1,Downtown,Well-Known,10,Full Service Restaurant,4,33.38249,-111.87447,Mesa,AZ
16353,10/9/2059,113607.5869,2,Downtown,Well-Known,7,Cafeteria,4,33.45005,-111.804,Mesa,AZ
16354,10/10/2059,165390.5698,7,Suburbs,Well-Known,3,Full Service Restaurant,2,33.39679,-111.7881,Mesa,AZ
16355,10/11/2059,210848.3195,3,Suburbs,Well-Known,10,Full Service Restaurant,5,33.43232,-111.7187,Mesa,AZ
16356,10/12/2059,124484.7518,5,Downtown,Recent,1,Banquet,3,33.39667,-111.71772,Mesa,AZ
16357,10/13/2059,165423.2286,2,Downtown,Recent,8,Full Service Restaurant,3,33.4535,-111.63683,Mesa,AZ
16358,10/14/2059,67398.5348,3,Suburbs,Recent,4,Cafeteria,3,33.40161,-111.62826,Mesa,AZ
16359,10/15/2059,142100.7371,7,Suburbs,Well-Known,4,Full Service Restaurant,4,33.37832,-111.63763,Mesa,AZ
16360,10/16/2059,198393.7811,5,Downtown,Recent,2,Full Service Restaurant,3,33.38986,-111.84321,Mesa,AZ
16361,10/17/2059,161325.6453,3,Downtown,Developed,5,Full Service Restaurant,4,33.32214,-111.63542,Mesa,AZ
16362,10/18/2059,99543.42072,7,Downtown,Developed,5,Banquet,2,33.44847,-111.77,Mesa,AZ
16363,10/19/2059,135206.7249,1,Suburbs,Well-Known,9,Banquet,1,33.51106,-111.57882,Mesa,AZ
16364,10/20/2059,142869.5334,4,Suburbs,Well-Known,6,Cafeteria,4,33.32365,-111.87643,Chandler,AZ
16365,10/21/2059,99820.61234,7,Suburbs,Developed,7,Cafeteria,3,33.3174,-111.83218,Chandler,AZ
16366,10/22/2059,159238.2885,7,Downtown,Developed,4,Banquet,3,33.259,-112.00763,Chandler,AZ
16367,10/23/2059,163237.5923,4,Suburbs,Recent,4,Full Service Restaurant,1,33.35211,-111.81134,Gilbert,AZ
16368,10/24/2059,136271.4876,4,Downtown,Recent,3,Full Service Restaurant,4,33.36455,-111.73943,Gilbert,AZ
16369,10/25/2059,110070.7812,2,Downtown,Well-Known,4,Banquet,5,33.21797,-111.86962,Chandler,AZ
16370,10/26/2059,138442.7229,4,Suburbs,Recent,10,Cafeteria,5,33.22551,-111.79707,Chandler,AZ
16371,10/27/2059,118301.1386,3,Suburbs,Developed,10,Banquet,2,33.53583,-111.88853,Scottsdale,AZ
16372,10/28/2059,154022.1739,6,Downtown,Developed,10,Full Service Restaurant,5,33.49393,-111.91954,Scottsdale,AZ
16373,10/29/2059,106784.8176,5,Suburbs,Developed,8,Full Service Restaurant,1,33.54501,-111.95854,Paradise Valley,AZ
16374,10/30/2059,181349.977,7,Suburbs,Well-Known,5,Cafeteria,5,33.61504,-111.95198,Scottsdale,AZ
16375,10/31/2059,98159.20901,7,Suburbs,Well-Known,8,Cafeteria,3,33.68316,-111.82109,Scottsdale,AZ
16376,11/1/2059,110090.5337,5,Downtown,Developed,2,Cafeteria,2,33.50196,-111.84066,Scottsdale,AZ
16377,11/2/2059,201771.9005,7,Downtown,Recent,4,Full Service Restaurant,1,33.46417,-111.91592,Scottsdale,AZ
16378,11/3/2059,139952.2835,3,Suburbs,Recent,3,Banquet,1,33.56466,-111.89566,Scottsdale,AZ
16379,11/4/2059,127372.4595,1,Downtown,Well-Known,9,Full Service Restaurant,1,33.60112,-111.80949,Scottsdale,AZ
16380,11/5/2059,111382.386,7,Suburbs,Developed,7,Full Service Restaurant,4,33.60959,-111.89159,Scottsdale,AZ
16381,11/6/2059,178677.6534,4,Suburbs,Well-Known,5,Full Service Restaurant,5,33.83185,-111.81058,Scottsdale,AZ
16382,11/7/2059,135498.0538,5,Downtown,Developed,7,Full Service Restaurant,3,33.82693,-111.51454,Rio Verde,AZ
16383,11/8/2059,109188.0409,4,Suburbs,Developed,3,Cafeteria,2,33.63083,-111.5326,Fort Mcdowell,AZ
16384,11/9/2059,182720.8341,2,Suburbs,Well-Known,2,Full Service Restaurant,2,33.76695,-111.91825,Scottsdale,AZ
16385,11/10/2059,174542.4561,1,Suburbs,Well-Known,1,Full Service Restaurant,1,33.60699,-111.74005,Fountain Hills,AZ
16386,11/11/2059,187362.0291,6,Suburbs,Developed,4,Full Service Restaurant,3,33.42815,-111.93115,Tempe,AZ
16387,11/12/2059,102118.0479,3,Suburbs,Recent,2,Banquet,1,33.39414,-111.93184,Tempe,AZ
16388,11/13/2059,211204.6697,4,Downtown,Recent,1,Full Service Restaurant,1,33.36461,-111.93212,Tempe,AZ
16389,11/14/2059,105630.7827,2,Suburbs,Recent,4,Banquet,3,33.33717,-111.93424,Tempe,AZ
16390,11/15/2059,82361.12685,1,Suburbs,Recent,2,Banquet,2,33.27106,-111.83122,Chandler,AZ
16391,11/16/2059,138244.2113,1,Suburbs,Recent,2,Full Service Restaurant,5,33.30544,-111.74085,Gilbert,AZ
16392,11/17/2059,152089.1779,5,Suburbs,Well-Known,5,Banquet,3,33.33539,-111.74059,Gilbert,AZ
16393,11/18/2059,138075.1768,2,Downtown,Well-Known,6,Cafeteria,4,33.2778,-111.7335,Gilbert,AZ
16394,11/19/2059,102364.0819,6,Suburbs,Well-Known,7,Cafeteria,4,33.24188,-111.72573,Gilbert,AZ
16395,11/20/2059,128766.839,7,Downtown,Well-Known,1,Full Service Restaurant,4,33.53177,-112.17799,Glendale,AZ
16396,11/21/2059,126746.2842,7,Downtown,Developed,2,Banquet,3,33.56796,-112.17795,Glendale,AZ
16397,11/22/2059,111149.3217,4,Suburbs,Developed,8,Full Service Restaurant,3,33.5327,-112.22112,Glendale,AZ
16398,11/23/2059,153382.7661,2,Suburbs,Well-Known,9,Banquet,3,33.59646,-112.17698,Glendale,AZ
16399,11/24/2059,156527.4172,1,Downtown,Recent,8,Banquet,5,33.53079,-112.25636,Glendale,AZ
16400,11/25/2059,171375.0582,1,Suburbs,Well-Known,7,Cafeteria,4,33.62394,-112.17639,Glendale,AZ
16401,11/26/2059,189951.6555,6,Downtown,Developed,10,Full Service Restaurant,5,33.53756,-112.31365,Glendale,AZ
16402,11/27/2059,151127.4813,7,Downtown,Recent,6,Banquet,3,33.66051,-112.18462,Glendale,AZ
16403,11/28/2059,97486.71516,5,Suburbs,Developed,2,Cafeteria,5,33.53551,-112.37668,Luke Air Force Base,AZ
16404,11/29/2059,197915.8208,4,Suburbs,Developed,5,Full Service Restaurant,3,33.69578,-112.1719,Glendale,AZ
16405,11/30/2059,111851.663,4,Suburbs,Developed,8,Cafeteria,3,33.91846,-113.21363,Aguila,AZ
16406,12/1/2059,145749.4265,4,Downtown,Well-Known,3,Full Service Restaurant,4,32.22945,-112.65431,Ajo,AZ
16407,12/2/2059,95562.87113,7,Suburbs,Developed,8,Banquet,2,33.1741,-112.85102,Arlington,AZ
16408,12/3/2059,127002.6922,3,Suburbs,Developed,9,Banquet,1,33.41939,-112.32606,Avondale,AZ
16409,12/4/2059,211360.4191,1,Suburbs,Well-Known,8,Full Service Restaurant,1,34.11916,-112.04426,Black Canyon City,AZ
16410,12/5/2059,138287.836,5,Suburbs,Developed,9,Full Service Restaurant,1,33.99884,-113.90161,Bouse,AZ
16411,12/6/2059,122449.3844,1,Suburbs,Developed,10,Full Service Restaurant,4,33.28904,-112.57796,Buckeye,AZ
16412,12/7/2059,96248.11172,2,Downtown,Recent,1,Cafeteria,4,33.22631,-114.63446,Cibola,AZ
16413,12/8/2059,127820.1987,6,Suburbs,Developed,4,Full Service Restaurant,5,33.88506,-111.93494,Cave Creek,AZ
16414,12/9/2059,156967.5855,6,Suburbs,Developed,5,Full Service Restaurant,3,34.19082,-112.90464,Congress,AZ
16415,12/10/2059,144563.7384,7,Suburbs,Well-Known,10,Cafeteria,2,33.02343,-113.28105,Dateland,AZ
16416,12/11/2059,202845.8124,2,Downtown,Well-Known,6,Full Service Restaurant,4,33.52216,-114.53383,Ehrenberg,AZ
16417,12/12/2059,83209.00695,5,Downtown,Well-Known,8,Cafeteria,1,33.59191,-112.32664,El Mirage,AZ
16418,12/13/2059,134119.2156,6,Downtown,Developed,1,Banquet,4,32.54533,-114.78951,San Luis,AZ
16419,12/14/2059,154066.7442,4,Suburbs,Developed,3,Banquet,4,32.95961,-112.7033,Gila Bend,AZ
16420,12/15/2059,148513.3091,4,Suburbs,Developed,3,Cafeteria,2,33.3735,-112.40794,Goodyear,AZ
16421,12/16/2059,213930.7092,5,Suburbs,Well-Known,7,Full Service Restaurant,1,33.23775,-112.16077,Laveen,AZ
16422,12/17/2059,176085.6972,2,Downtown,Developed,7,Banquet,2,33.50984,-112.41317,Litchfield Park,AZ
16423,12/18/2059,148664.7167,7,Downtown,Recent,4,Cafeteria,3,31.87377,-112.78476,Lukeville,AZ
16424,12/19/2059,180569.2941,7,Downtown,Well-Known,9,Banquet,4,33.94479,-112.45305,Morristown,AZ
16425,12/20/2059,155652.1201,2,Suburbs,Well-Known,10,Full Service Restaurant,5,33.33909,-112.6891,Palo Verde,AZ
16426,12/21/2059,140121.5898,6,Suburbs,Recent,7,Cafeteria,2,34.07552,-114.22197,Parker,AZ
16427,12/22/2059,120455.4793,2,Suburbs,Well-Known,7,Full Service Restaurant,3,33.57196,-112.24617,Peoria,AZ
16428,12/23/2059,119867.6495,5,Suburbs,Developed,9,Full Service Restaurant,3,33.63625,-114.14619,Quartzsite,AZ
16429,12/24/2059,158094.4449,4,Downtown,Recent,4,Banquet,3,32.79743,-113.78962,Roll,AZ
16430,12/25/2059,96895.30216,6,Suburbs,Developed,3,Banquet,4,33.70873,-113.71442,Salome,AZ
16431,12/26/2059,162495.9389,6,Suburbs,Developed,7,Full Service Restaurant,1,32.49738,-114.7524,San Luis,AZ
16432,12/27/2059,128184.4259,1,Downtown,Well-Known,4,Full Service Restaurant,4,32.55352,-114.6974,Somerton,AZ
16433,12/28/2059,156417.4075,7,Suburbs,Well-Known,6,Banquet,4,33.60645,-112.2821,Sun City,AZ
16434,12/29/2059,162086.8576,7,Suburbs,Developed,9,Full Service Restaurant,1,32.71939,-113.83951,Tacna,AZ
16435,12/30/2059,140062.8418,5,Downtown,Recent,3,Full Service Restaurant,4,33.41824,-112.27288,Tolleson,AZ
16436,12/31/2059,117862.0268,4,Suburbs,Recent,3,Banquet,3,33.43316,-113.04897,Tonopah,AZ
16437,1/1/2060,151571.9564,6,Downtown,Developed,9,Full Service Restaurant,1,33.57623,-112.45385,Waddell,AZ
16438,1/2/2060,167319.0325,4,Suburbs,Recent,8,Full Service Restaurant,5,32.68901,-114.16228,Wellton,AZ
16439,1/3/2060,108919.8345,1,Suburbs,Developed,7,Full Service Restaurant,2,33.97768,-113.50324,Wenden,AZ
16440,1/4/2060,126382.5683,4,Downtown,Developed,8,Banquet,3,34.70927,-113.56826,Wikieup,AZ
16441,1/5/2060,178539.4294,1,Suburbs,Well-Known,9,Cafeteria,3,33.76398,-112.61468,Wittmann,AZ
16442,1/6/2060,138557.239,1,Suburbs,Recent,9,Full Service Restaurant,3,34.27995,-112.83475,Yarnell,AZ
16443,1/7/2060,117350.5727,1,Suburbs,Well-Known,5,Banquet,4,33.58446,-112.30505,Youngtown,AZ
16444,1/8/2060,204057.3471,6,Downtown,Well-Known,9,Full Service Restaurant,5,32.70312,-114.65882,Yuma,AZ
16445,1/9/2060,168102.8077,1,Downtown,Recent,2,Cafeteria,1,33.07894,-114.15047,Yuma,AZ
16446,1/10/2060,131727.0331,3,Downtown,Recent,3,Cafeteria,5,32.67173,-114.39553,Yuma,AZ
16447,1/11/2060,163856.3195,1,Downtown,Developed,6,Cafeteria,5,33.82863,-114.37582,Poston,AZ
16448,1/12/2060,172315.1528,3,Downtown,Recent,7,Full Service Restaurant,1,33.67381,-112.29959,Sun City,AZ
16449,1/13/2060,185208.3171,5,Suburbs,Developed,3,Full Service Restaurant,4,33.64402,-112.37672,Surprise,AZ
16450,1/14/2060,151275.7758,3,Downtown,Recent,1,Banquet,3,33.68563,-112.36604,Sun City West,AZ
16451,1/15/2060,88366.54242,2,Downtown,Recent,4,Cafeteria,2,33.82433,-111.91526,Carefree,AZ
16452,1/16/2060,169758.9137,4,Suburbs,Recent,3,Banquet,4,33.6021,-112.37355,Surprise,AZ
16453,1/17/2060,170252.7858,6,Downtown,Developed,8,Cafeteria,4,33.60956,-112.23168,Peoria,AZ
16454,1/18/2060,118001.8866,2,Suburbs,Well-Known,7,Banquet,2,33.65509,-112.24747,Peoria,AZ
16455,1/19/2060,170404.9078,5,Downtown,Developed,4,Cafeteria,3,33.80236,-112.247,Peoria,AZ
16456,1/20/2060,152880.9124,7,Downtown,Developed,6,Banquet,5,33.7128,-112.43806,Surprise,AZ
16457,1/21/2060,145947.0728,3,Suburbs,Developed,2,Full Service Restaurant,1,33.6079,-112.43383,Surprise,AZ
16458,1/22/2060,95974.87628,7,Suburbs,Developed,10,Banquet,2,33.89445,-112.86018,Wickenburg,AZ
16459,1/23/2060,110913.7354,1,Suburbs,Well-Known,3,Cafeteria,5,33.4778,-112.30938,Avondale,AZ
16460,1/24/2060,193679.7987,6,Downtown,Developed,1,Full Service Restaurant,3,33.47907,-112.39452,Goodyear,AZ
16461,1/25/2060,139659.1592,2,Downtown,Recent,9,Full Service Restaurant,3,33.52694,-112.65073,Buckeye,AZ
16462,1/26/2060,167016.9006,3,Suburbs,Well-Known,10,Banquet,4,33.5391,-110.75344,Globe,AZ
16463,1/27/2060,109430.3427,3,Suburbs,Developed,6,Banquet,4,33.1062,-110.23732,Bylas,AZ
16464,1/28/2060,96570.4187,5,Downtown,Recent,4,Cafeteria,1,32.87715,-109.78936,Central,AZ
16465,1/29/2060,143172.8743,4,Suburbs,Developed,6,Full Service Restaurant,5,33.32098,-109.38563,Clifton,AZ
16466,1/30/2060,184582.96,1,Downtown,Developed,2,Full Service Restaurant,1,32.75427,-109.14059,Duncan,AZ
16467,1/31/2060,172116.7652,2,Downtown,Recent,10,Banquet,5,32.98992,-109.91384,Eden,AZ
16468,2/1/2060,156078.8069,1,Suburbs,Recent,5,Full Service Restaurant,4,33.13902,-110.00261,Fort Thomas,AZ
16469,2/2/2060,114538.0989,2,Downtown,Developed,7,Banquet,1,33.36098,-110.913,Miami,AZ
16470,2/3/2060,153131.7802,6,Suburbs,Recent,2,Cafeteria,4,32.97739,-109.35748,Morenci,AZ
16471,2/4/2060,157457.7974,1,Suburbs,Developed,9,Full Service Restaurant,4,34.19483,-111.3052,Payson,AZ
16472,2/5/2060,144601.7553,5,Downtown,Recent,3,Cafeteria,3,33.29655,-110.30316,Peridot,AZ
16473,2/6/2060,151866.8293,6,Downtown,Developed,1,Banquet,1,32.98253,-109.96759,Pima,AZ
16474,2/7/2060,137321.1267,7,Suburbs,Recent,6,Cafeteria,2,34.34353,-111.53529,Pine,AZ
16475,2/8/2060,109240.7753,2,Downtown,Developed,3,Cafeteria,4,33.54555,-111.12486,Roosevelt,AZ
16476,2/9/2060,90788.60535,7,Suburbs,Developed,9,Cafeteria,5,32.7113,-109.58411,Safford,AZ
16477,2/10/2060,100629.0667,6,Suburbs,Recent,7,Banquet,2,33.5311,-110.48326,San Carlos,AZ
16478,2/11/2060,180816.5089,4,Downtown,Developed,7,Full Service Restaurant,2,32.72087,-109.58365,Solomon,AZ
16479,2/12/2060,101360.7842,2,Suburbs,Recent,7,Full Service Restaurant,4,32.82182,-109.76941,Thatcher,AZ
16480,2/13/2060,155578.5058,3,Downtown,Recent,2,Full Service Restaurant,4,33.81552,-111.22885,Tonto Basin,AZ
16481,2/14/2060,116126.3043,4,Downtown,Well-Known,7,Banquet,1,33.98597,-110.95425,Young,AZ
16482,2/15/2060,89849.01535,6,Suburbs,Well-Known,7,Cafeteria,2,31.5884,-111.31589,Arivaca,AZ
16483,2/16/2060,145293.8178,2,Suburbs,Recent,10,Cafeteria,2,32.17427,-110.37703,Benson,AZ
16484,2/17/2060,163055.1594,1,Downtown,Well-Known,8,Banquet,4,31.43388,-109.91053,Bisbee,AZ
16485,2/18/2060,122266.2751,3,Suburbs,Well-Known,9,Full Service Restaurant,5,32.29938,-109.47785,Bowie,AZ
16486,2/19/2060,111460.7096,3,Suburbs,Developed,3,Full Service Restaurant,2,32.03953,-109.91029,Cochise,AZ
16487,2/20/2060,183732.602,4,Suburbs,Well-Known,5,Banquet,3,31.5212,-109.35165,Douglas,AZ
16488,2/21/2060,174164.4169,4,Suburbs,Well-Known,7,Banquet,1,31.45586,-109.58611,Douglas,AZ
16489,2/22/2060,150301.7015,5,Downtown,Recent,3,Banquet,1,32.06586,-110.10558,Dragoon,AZ
