Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,City,State
195091.9739,1,Suburbs,Developed,7,Full Service Restaurant,5,West Point,IA
186963.829,7,Suburbs,Developed,9,Banquet,4,Saint Paul,IA
104627.3922,2,Suburbs,Well-Known,2,Banquet,1,Wever,IA
109851.9211,7,Suburbs,Well-Known,7,Banquet,3,Winfield,IA
92863.07598,3,Suburbs,Developed,1,Cafeteria,3,Yarmouth,IA
113139.964,7,Suburbs,Developed,10,Full Service Restaurant,2,Andover,IA
145311.4386,6,Suburbs,Recent,4,Full Service Restaurant,3,Atalissa,IA
134310.5911,4,Suburbs,Developed,5,Full Service Restaurant,3,Bennett,IA
174760.0738,3,Downtown,Recent,6,Cafeteria,2,Bettendorf,IA
67805.97233,6,Suburbs,Recent,2,Cafeteria,2,Blue Grass,IA
169018.3295,5,Suburbs,Recent,4,Full Service Restaurant,5,Bryant,IA
99131.90414,1,Suburbs,Well-Known,9,Cafeteria,1,Buffalo,IA
149891.5088,2,Suburbs,Developed,5,Cafeteria,1,Calamus,IA
159423.2882,1,Downtown,Well-Known,5,Full Service Restaurant,3,Camanche,IA
176349.0844,3,Suburbs,Developed,10,Full Service Restaurant,5,Charlotte,IA
108007.8209,3,Suburbs,Recent,7,Cafeteria,5,Clinton,IA
118684.5164,2,Suburbs,Recent,3,Full Service Restaurant,5,Columbus City,IA
120130.3774,1,Downtown,Well-Known,8,Banquet,1,Columbus Junction,IA
190172.0898,7,Downtown,Well-Known,8,Full Service Restaurant,3,Conesville,IA
99049.40864,3,Suburbs,Recent,5,Cafeteria,4,De Witt,IA
126528.7627,5,Downtown,Recent,9,Banquet,2,Dixon,IA
124415.1657,3,Downtown,Developed,5,Cafeteria,1,Donahue,IA
83952.04134,7,Downtown,Well-Known,6,Cafeteria,5,Durant,IA
124578.8947,2,Downtown,Developed,5,Banquet,1,Eldridge,IA
141538.0286,4,Downtown,Recent,7,Cafeteria,1,Fruitland,IA
87454.97223,3,Suburbs,Recent,10,Banquet,4,Goose Lake,IA
199211.4712,3,Suburbs,Developed,6,Full Service Restaurant,4,Grand Mound,IA
100371.901,1,Suburbs,Developed,2,Banquet,5,Grandview,IA
155323.0999,5,Suburbs,Developed,9,Cafeteria,5,Le Claire,IA
143301.7055,7,Suburbs,Recent,4,Full Service Restaurant,4,Letts,IA
174983.3348,5,Suburbs,Developed,9,Full Service Restaurant,1,Lone Tree,IA
130516.9205,1,Suburbs,Recent,9,Cafeteria,4,Long Grove,IA
114946.4919,3,Downtown,Well-Known,10,Banquet,1,Low Moor,IA
120098.7589,2,Suburbs,Recent,2,Full Service Restaurant,3,McCausland,IA
113540.3126,4,Downtown,Recent,1,Banquet,5,Moscow,IA
140863.0535,7,Downtown,Developed,10,Banquet,3,Muscatine,IA
202843.1683,7,Downtown,Recent,8,Full Service Restaurant,1,New Liberty,IA
131226.5608,4,Downtown,Recent,8,Cafeteria,5,Nichols,IA
175997.1969,7,Downtown,Developed,9,Full Service Restaurant,2,Pleasant Valley,IA
180457.0599,1,Downtown,Developed,5,Full Service Restaurant,1,Princeton,IA
147159.5095,1,Suburbs,Developed,2,Cafeteria,1,Stockton,IA
89837.81429,7,Suburbs,Recent,1,Banquet,3,Tipton,IA
132936.9963,5,Downtown,Well-Known,8,Banquet,2,Walcott,IA
196706.1601,6,Downtown,Recent,6,Full Service Restaurant,2,Welton,IA
95024.4762,2,Suburbs,Developed,3,Cafeteria,3,West Liberty,IA
118715.7691,7,Downtown,Recent,10,Cafeteria,1,Wheatland,IA
185694.3897,1,Downtown,Well-Known,10,Full Service Restaurant,1,Wilton,IA
108757.6864,5,Suburbs,Developed,9,Banquet,2,Davenport,IA
203372.8573,1,Downtown,Developed,6,Full Service Restaurant,5,Davenport,IA
128885.2671,5,Downtown,Recent,3,Full Service Restaurant,3,Davenport,IA
95409.78324,6,Downtown,Well-Known,2,Cafeteria,3,Davenport,IA
129939.4989,5,Downtown,Recent,1,Cafeteria,3,Davenport,IA
177254.6257,7,Downtown,Recent,6,Banquet,2,Davenport,IA
140835.4693,5,Suburbs,Developed,2,Full Service Restaurant,1,Adell,WI
163658.0196,6,Downtown,Recent,9,Full Service Restaurant,4,Allenton,WI
188698.5145,6,Suburbs,Well-Known,6,Banquet,5,Ashippun,WI
216173.6687,1,Suburbs,Well-Known,6,Full Service Restaurant,5,Belgium,WI
204616.5113,7,Downtown,Well-Known,3,Full Service Restaurant,5,Brookfield,WI
155688.6352,4,Suburbs,Well-Known,8,Banquet,5,Brownsville,WI
138938.0934,2,Suburbs,Well-Known,3,Cafeteria,2,Butler,WI
156902.7086,2,Suburbs,Developed,1,Cafeteria,4,Campbellsport,WI
99435.52009,7,Suburbs,Recent,2,Full Service Restaurant,5,Cascade,WI
172370.8218,3,Downtown,Recent,10,Full Service Restaurant,3,Cedarburg,WI
158710.6188,3,Downtown,Recent,1,Banquet,5,Cedar Grove,WI
203246.5525,4,Downtown,Well-Known,2,Full Service Restaurant,2,Chilton,WI
175179.1993,3,Downtown,Developed,3,Full Service Restaurant,3,Cleveland,WI
183183.4977,6,Downtown,Developed,7,Banquet,2,Clyman,WI
133283.9936,7,Downtown,Developed,4,Full Service Restaurant,4,Colgate,WI
148905.0342,5,Downtown,Recent,9,Banquet,4,Delafield,WI
161558.3255,7,Downtown,Developed,3,Cafeteria,5,Eden,WI
113600.594,5,Downtown,Developed,10,Cafeteria,3,Elkhart Lake,WI
149350.87,1,Downtown,Recent,6,Cafeteria,4,Fredonia,WI
121792.0742,5,Suburbs,Recent,9,Banquet,2,Germantown,WI
216189.9918,3,Downtown,Developed,2,Full Service Restaurant,2,Glenbeulah,WI
203469.4935,7,Downtown,Recent,4,Full Service Restaurant,3,Grafton,WI
143950.9243,6,Downtown,Well-Known,2,Banquet,3,Hartford,WI
98220.05971,2,Suburbs,Developed,6,Banquet,1,Hartland,WI
108106.7924,2,Suburbs,Developed,2,Banquet,1,Hingham,WI
183833.5419,7,Downtown,Developed,10,Full Service Restaurant,3,Horicon,WI
91536.958,4,Downtown,Well-Known,2,Cafeteria,5,Hubertus,WI
149472.0606,5,Downtown,Well-Known,3,Cafeteria,4,Hustisford,WI
94957.53632,1,Suburbs,Developed,6,Banquet,3,Iron Ridge,WI
96522.60848,4,Downtown,Developed,6,Cafeteria,5,Ixonia,WI
153741.2972,4,Downtown,Developed,6,Banquet,3,Jackson,WI
139178.6386,2,Downtown,Well-Known,2,Banquet,5,Johnson Creek,WI
75269.93189,6,Suburbs,Developed,5,Cafeteria,4,Juneau,WI
95716.77536,3,Suburbs,Developed,10,Banquet,4,Kewaskum,WI
177100.6124,7,Downtown,Developed,8,Cafeteria,5,Kiel,WI
149722.0937,7,Downtown,Developed,10,Banquet,1,Kohler,WI
150794.7972,7,Downtown,Recent,5,Full Service Restaurant,1,Brookfield,WI
177888.5405,1,Suburbs,Recent,7,Banquet,4,Lannon,WI
126340.2522,6,Downtown,Recent,5,Banquet,5,Lebanon,WI
125653.1297,4,Suburbs,Developed,3,Cafeteria,4,Lomira,WI
138729.817,1,Suburbs,Recent,2,Cafeteria,1,Malone,WI
100016.3541,2,Suburbs,Recent,2,Banquet,2,Mayville,WI
121240.5636,6,Downtown,Developed,8,Cafeteria,4,Menomonee Falls,WI
162725.7305,4,Downtown,Well-Known,10,Cafeteria,5,Mount Calvary,WI
159838.8218,1,Downtown,Well-Known,10,Banquet,1,Nashotah,WI
136664.4969,2,Downtown,Developed,5,Full Service Restaurant,5,Neosho,WI
89899.92324,3,Suburbs,Developed,5,Cafeteria,2,New Holstein,WI
124036.2526,3,Downtown,Well-Known,7,Full Service Restaurant,2,Newton,WI
159951.8596,4,Suburbs,Recent,8,Banquet,5,Oakfield,WI
176002.6022,7,Suburbs,Recent,2,Full Service Restaurant,2,Oconomowoc,WI
162571.2153,6,Downtown,Developed,9,Cafeteria,5,Okauchee,WI
93267.70664,2,Downtown,Developed,10,Cafeteria,5,Oostburg,WI
193864.159,5,Downtown,Recent,7,Full Service Restaurant,3,Pewaukee,WI
188900.8481,2,Suburbs,Well-Known,6,Banquet,4,Plymouth,WI
125976.8961,3,Suburbs,Recent,1,Full Service Restaurant,1,Port Washington,WI
119701.724,1,Downtown,Developed,4,Cafeteria,5,Random Lake,WI
130130.0299,7,Downtown,Well-Known,3,Banquet,2,Richfield,WI
199867.578,7,Downtown,Well-Known,7,Full Service Restaurant,4,Rubicon,WI
191946.2246,7,Suburbs,Well-Known,2,Banquet,1,Saint Cloud,WI
141705.9056,5,Downtown,Well-Known,9,Cafeteria,3,Saukville,WI
170865.3884,6,Suburbs,Well-Known,7,Banquet,3,Sheboygan,WI
129579.9622,6,Suburbs,Developed,9,Cafeteria,5,Sheboygan,WI
122642.9654,3,Downtown,Recent,7,Banquet,5,Sheboygan Falls,WI
173099.9889,7,Suburbs,Recent,6,Full Service Restaurant,2,Slinger,WI
178102.7519,3,Downtown,Recent,5,Banquet,1,Stockbridge,WI
118922.64,4,Suburbs,Recent,5,Full Service Restaurant,2,Sussex,WI
165217.2929,5,Suburbs,Developed,4,Banquet,4,West Bend,WI
125979.4194,3,Downtown,Well-Known,3,Banquet,3,Theresa,WI
170817.7062,1,Suburbs,Recent,3,Full Service Restaurant,1,Mequon,WI
100826.7393,6,Suburbs,Developed,8,Banquet,4,Waldo,WI
153865.8057,6,Downtown,Recent,7,Full Service Restaurant,5,Watertown,WI
84761.63611,4,Suburbs,Developed,1,Cafeteria,1,West Bend,WI
107623.9256,6,Suburbs,Developed,9,Cafeteria,1,Mequon,WI
113327.8006,6,Suburbs,Recent,10,Banquet,1,Watertown,WI
121583.8146,1,Downtown,Developed,1,Cafeteria,5,Big Bend,WI
112628.3359,2,Downtown,Well-Known,5,Cafeteria,5,Bristol,WI
106374.9869,1,Downtown,Developed,4,Banquet,5,Burlington,WI
126740.2899,7,Downtown,Well-Known,9,Cafeteria,4,Caledonia,WI
103169.9378,6,Suburbs,Well-Known,10,Cafeteria,1,Cudahy,WI
142246.6756,1,Downtown,Developed,9,Cafeteria,3,Darien,WI
107975.0527,4,Suburbs,Recent,5,Full Service Restaurant,2,Delavan,WI
152543.3135,5,Suburbs,Well-Known,7,Cafeteria,1,Dousman,WI
116974.1303,5,Suburbs,Recent,8,Cafeteria,2,Eagle,WI
89450.25829,7,Downtown,Recent,10,Cafeteria,1,East Troy,WI
113497.532,1,Downtown,Developed,10,Cafeteria,3,Elkhorn,WI
172216.6819,6,Downtown,Well-Known,4,Full Service Restaurant,4,Elm Grove,WI
117443.2136,3,Suburbs,Well-Known,7,Banquet,4,Fontana,WI
179257.5955,6,Downtown,Developed,9,Full Service Restaurant,1,Franksville,WI
140420.8806,7,Downtown,Well-Known,2,Full Service Restaurant,4,Genoa City,WI
180693.251,3,Downtown,Developed,5,Full Service Restaurant,4,Greendale,WI
207952.4588,6,Suburbs,Well-Known,6,Full Service Restaurant,2,Hales Corners,WI
93654.9269,5,Suburbs,Recent,10,Banquet,2,Franklin,WI
85825.65425,3,Suburbs,Developed,1,Cafeteria,1,Helenville,WI
148006.2835,7,Suburbs,Well-Known,8,Full Service Restaurant,4,Kansasville,WI
175237.0607,4,Downtown,Well-Known,10,Cafeteria,2,Kenosha,WI
178396.4663,6,Downtown,Developed,1,Cafeteria,3,Kenosha,WI
194257.2007,2,Suburbs,Recent,3,Full Service Restaurant,3,Kenosha,WI
169256.1313,7,Suburbs,Recent,6,Banquet,2,Kenosha,WI
177636.8855,1,Downtown,Developed,2,Cafeteria,2,New Berlin,WI
120385.4146,7,Suburbs,Well-Known,8,Cafeteria,4,Lake Geneva,WI
134305.5704,3,Suburbs,Recent,7,Cafeteria,2,Mukwonago,WI
177313.0318,4,Downtown,Developed,9,Cafeteria,3,Muskego,WI
152816.8881,7,Suburbs,Developed,6,Full Service Restaurant,1,New Berlin,WI
153372.7945,4,Downtown,Well-Known,10,Cafeteria,1,North Prairie,WI
152631.2188,5,Downtown,Well-Known,3,Full Service Restaurant,1,Oak Creek,WI
213841.2809,5,Downtown,Well-Known,9,Full Service Restaurant,5,Palmyra,WI
173261.7273,1,Downtown,Developed,1,Full Service Restaurant,2,Pleasant Prairie,WI
97150.39649,2,Downtown,Recent,1,Banquet,3,Rochester,WI
79311.02964,3,Downtown,Recent,1,Cafeteria,5,Salem,WI
122183.1947,4,Downtown,Developed,3,Banquet,3,Silver Lake,WI
117769.6751,7,Suburbs,Developed,6,Banquet,1,South Milwaukee,WI
157239.7126,1,Suburbs,Developed,7,Banquet,4,Sturtevant,WI
157322.312,5,Downtown,Well-Known,8,Cafeteria,3,Sullivan,WI
97222.13651,4,Suburbs,Recent,10,Banquet,3,Trevor,WI
125615.5077,3,Suburbs,Well-Known,9,Cafeteria,5,Twin Lakes,WI
133437.2911,7,Suburbs,Developed,9,Cafeteria,2,Union Grove,WI
136293.6527,1,Suburbs,Well-Known,6,Cafeteria,3,Wales,WI
146978.4418,7,Suburbs,Recent,1,Full Service Restaurant,1,Walworth,WI
133088.9802,2,Downtown,Developed,9,Full Service Restaurant,5,Waterford,WI
69384.17509,3,Suburbs,Recent,5,Cafeteria,4,Waukesha,WI
200466.7012,3,Suburbs,Developed,2,Full Service Restaurant,2,Waukesha,WI
129828.1588,1,Suburbs,Well-Known,9,Cafeteria,5,Waukesha,WI
170244.5435,2,Downtown,Developed,10,Cafeteria,2,Whitewater,WI
144138.1484,1,Downtown,Developed,5,Full Service Restaurant,4,Williams Bay,WI
145686.8277,2,Downtown,Recent,2,Banquet,3,Wilmot,WI
146024.4649,1,Downtown,Well-Known,2,Cafeteria,2,Zenda,WI
171420.2145,4,Downtown,Recent,3,Full Service Restaurant,3,Milwaukee,WI
154120.6423,1,Downtown,Developed,10,Full Service Restaurant,1,Milwaukee,WI
164198.7181,3,Suburbs,Developed,8,Banquet,2,Milwaukee,WI
168829.7116,4,Downtown,Recent,6,Cafeteria,1,Milwaukee,WI
123433.4823,1,Suburbs,Developed,8,Full Service Restaurant,2,Milwaukee,WI
112928.1278,3,Downtown,Developed,9,Cafeteria,2,Milwaukee,WI
106275.7944,1,Suburbs,Developed,10,Full Service Restaurant,2,Milwaukee,WI
111508.5146,3,Suburbs,Recent,9,Cafeteria,4,Milwaukee,WI
102107.7305,3,Suburbs,Well-Known,7,Cafeteria,5,Milwaukee,WI
120334.7149,5,Suburbs,Recent,8,Full Service Restaurant,5,Milwaukee,WI
103894.9853,1,Downtown,Developed,1,Banquet,4,Milwaukee,WI
186895.7938,1,Suburbs,Well-Known,5,Full Service Restaurant,4,Milwaukee,WI
128047.4518,2,Suburbs,Recent,7,Full Service Restaurant,1,Milwaukee,WI
180035.5059,7,Downtown,Well-Known,10,Cafeteria,1,Milwaukee,WI
170143.3839,4,Downtown,Recent,10,Banquet,3,Milwaukee,WI
150453.4428,6,Suburbs,Well-Known,6,Cafeteria,2,Milwaukee,WI
116097.5424,4,Suburbs,Developed,10,Cafeteria,4,Milwaukee,WI
97893.56101,3,Suburbs,Well-Known,7,Banquet,2,Milwaukee,WI
106255.9344,1,Downtown,Recent,10,Cafeteria,5,Milwaukee,WI
125696.4182,2,Suburbs,Well-Known,1,Full Service Restaurant,5,Milwaukee,WI
98218.46776,2,Downtown,Developed,8,Cafeteria,1,Milwaukee,WI
107054.0442,4,Downtown,Well-Known,3,Cafeteria,4,Milwaukee,WI
139129.3062,5,Suburbs,Recent,1,Full Service Restaurant,1,Milwaukee,WI
182369.0932,7,Suburbs,Recent,1,Full Service Restaurant,1,Milwaukee,WI
154907.6834,5,Suburbs,Developed,9,Full Service Restaurant,4,Milwaukee,WI
142716.2236,5,Suburbs,Well-Known,1,Banquet,4,Milwaukee,WI
90981.75697,1,Suburbs,Recent,5,Banquet,3,Milwaukee,WI
120942.681,1,Suburbs,Developed,1,Banquet,1,Milwaukee,WI
140996.8582,6,Downtown,Well-Known,10,Cafeteria,4,Saint Francis,WI
135207.9447,6,Downtown,Developed,6,Cafeteria,2,Milwaukee,WI
114375.1577,6,Suburbs,Developed,8,Banquet,4,Racine,WI
115081.7789,2,Downtown,Well-Known,8,Cafeteria,4,Racine,WI
103193.2649,4,Suburbs,Recent,1,Banquet,5,Racine,WI
109845.3433,3,Downtown,Developed,9,Cafeteria,4,Racine,WI
148818.3501,1,Downtown,Recent,4,Banquet,2,Racine,WI
107583.9618,3,Downtown,Recent,5,Cafeteria,5,Afton,WI
193086.7318,6,Suburbs,Recent,1,Full Service Restaurant,4,Albany,WI
119514.2334,7,Downtown,Recent,4,Banquet,4,Arena,WI
104502.8159,4,Suburbs,Well-Known,1,Banquet,2,Argyle,WI
84237.1546,7,Suburbs,Developed,6,Cafeteria,4,Avalon,WI
102473.619,6,Downtown,Developed,10,Cafeteria,2,Avoca,WI
191977.8991,4,Downtown,Recent,6,Full Service Restaurant,2,Barneveld,WI
213527.7467,7,Downtown,Developed,4,Full Service Restaurant,2,Belleville,WI
99027.14117,2,Downtown,Recent,6,Banquet,1,Belmont,WI
144230.9429,7,Downtown,Developed,6,Cafeteria,2,Beloit,WI
118968.5267,2,Suburbs,Recent,4,Full Service Restaurant,3,Black Earth,WI
114735.4796,1,Suburbs,Well-Known,6,Banquet,5,Blanchardville,WI
136373.2834,4,Suburbs,Developed,5,Cafeteria,2,Blue Mounds,WI
166842.2907,2,Suburbs,Recent,3,Banquet,1,Blue River,WI
166288.4542,7,Suburbs,Well-Known,4,Full Service Restaurant,5,Brodhead,WI
100806.7343,2,Downtown,Developed,10,Cafeteria,2,Brooklyn,WI
133211.9798,6,Downtown,Well-Known,6,Banquet,1,Browntown,WI
116575.6204,3,Downtown,Well-Known,7,Banquet,5,Cambridge,WI
168235.2926,4,Downtown,Recent,9,Banquet,1,Clinton,WI
132207.209,2,Downtown,Developed,2,Full Service Restaurant,4,Cobb,WI
178599.2937,4,Downtown,Recent,3,Full Service Restaurant,1,Cottage Grove,WI
125463.6826,3,Suburbs,Recent,10,Banquet,4,Cross Plains,WI
130509.5985,5,Downtown,Well-Known,9,Banquet,3,Dane,WI
121707.4075,1,Downtown,Developed,9,Cafeteria,1,Darlington,WI
145374.3506,4,Downtown,Well-Known,3,Full Service Restaurant,2,Deerfield,WI
120434.9174,1,Downtown,Recent,10,Full Service Restaurant,4,Deforest,WI
191401.483,1,Suburbs,Developed,6,Full Service Restaurant,3,Dodgeville,WI
195901.9057,3,Downtown,Developed,2,Banquet,5,Edgerton,WI
148317.1958,7,Suburbs,Developed,7,Full Service Restaurant,2,Evansville,WI
190002.417,6,Suburbs,Well-Known,4,Full Service Restaurant,4,Footville,WI
175823.2137,5,Suburbs,Well-Known,9,Full Service Restaurant,1,Fort Atkinson,WI
169395.1,3,Suburbs,Well-Known,5,Full Service Restaurant,4,Gotham,WI
173086.6628,4,Suburbs,Developed,9,Full Service Restaurant,2,Gratiot,WI
106307.735,3,Downtown,Recent,1,Banquet,2,Highland,WI
186921.5825,7,Suburbs,Well-Known,3,Full Service Restaurant,1,Hollandale,WI
149152.6774,2,Suburbs,Recent,3,Cafeteria,5,Janesville,WI
115458.2241,7,Suburbs,Developed,2,Full Service Restaurant,5,Janesville,WI
132713.6659,4,Downtown,Recent,10,Full Service Restaurant,2,Janesville,WI
136584.8682,2,Downtown,Recent,3,Banquet,5,Jefferson,WI
199652.1733,1,Suburbs,Well-Known,8,Full Service Restaurant,1,Juda,WI
99668.27741,6,Suburbs,Recent,2,Cafeteria,5,Lake Mills,WI
124388.0008,6,Suburbs,Recent,7,Cafeteria,3,Linden,WI
123616.7223,6,Suburbs,Recent,10,Banquet,4,Livingston,WI
102271.8698,4,Suburbs,Recent,8,Banquet,3,Lodi,WI
192124.2638,4,Suburbs,Well-Known,10,Full Service Restaurant,2,Lone Rock,WI
154833.7049,1,Downtown,Well-Known,7,Banquet,3,Lowell,WI
182646.7187,1,Suburbs,Recent,8,Full Service Restaurant,3,Mcfarland,WI
92617.27367,1,Downtown,Recent,9,Cafeteria,2,Marshall,WI
208053.3351,4,Suburbs,Well-Known,7,Full Service Restaurant,4,Mazomanie,WI
160077.9229,4,Downtown,Well-Known,7,Banquet,4,Merrimac,WI
143276.3138,2,Downtown,Well-Known,3,Cafeteria,4,Middleton,WI
123800.9367,2,Suburbs,Developed,1,Banquet,5,Milton,WI
114738.2869,4,Suburbs,Developed,7,Cafeteria,4,Mineral Point,WI
147927.7165,2,Suburbs,Recent,1,Banquet,4,Monroe,WI
100948.3405,7,Suburbs,Recent,5,Full Service Restaurant,3,Montfort,WI
172934.1907,5,Downtown,Recent,1,Full Service Restaurant,5,Monticello,WI
151207.2921,2,Downtown,Well-Known,2,Cafeteria,5,Morrisonville,WI
167077.2763,4,Downtown,Recent,10,Cafeteria,4,Mount Horeb,WI
74850.47871,1,Suburbs,Developed,8,Cafeteria,1,Muscoda,WI
142430.9404,6,Downtown,Recent,6,Cafeteria,5,New Glarus,WI
138023.1002,7,Suburbs,Well-Known,1,Full Service Restaurant,2,Oregon,WI
124310.4022,3,Downtown,Recent,4,Full Service Restaurant,5,Orfordville,WI
163828.6422,2,Suburbs,Well-Known,7,Full Service Restaurant,2,Plain,WI
185552.1013,7,Suburbs,Recent,5,Full Service Restaurant,3,Prairie Du Sac,WI
167520.144,6,Downtown,Recent,7,Full Service Restaurant,3,Reeseville,WI
144217.4454,7,Downtown,Developed,1,Cafeteria,2,Rewey,WI
123328.8227,1,Downtown,Recent,6,Banquet,4,Richland Center,WI
79581.34001,6,Downtown,Recent,1,Cafeteria,4,Ridgeway,WI
136815.8553,6,Downtown,Recent,7,Banquet,5,Sauk City,WI
83849.71278,3,Downtown,Well-Known,7,Cafeteria,5,Sharon,WI
210237.1013,3,Downtown,Well-Known,4,Full Service Restaurant,5,Shullsburg,WI
111594.437,5,Suburbs,Developed,4,Full Service Restaurant,3,South Wayne,WI
121537.4997,5,Downtown,Recent,3,Full Service Restaurant,2,Spring Green,WI
170767.7561,5,Downtown,Well-Known,5,Banquet,4,Stoughton,WI
179427.5633,6,Suburbs,Recent,7,Full Service Restaurant,5,Sun Prairie,WI
155759.2831,7,Downtown,Developed,8,Banquet,3,Verona,WI
116392.9998,2,Suburbs,Developed,3,Banquet,1,Waterloo,WI
124709.9173,2,Downtown,Recent,2,Full Service Restaurant,3,Waunakee,WI
121993.9224,1,Suburbs,Well-Known,6,Cafeteria,3,Windsor,WI
150637.5891,2,Suburbs,Recent,1,Cafeteria,5,Woodford,WI
193180.5559,5,Downtown,Well-Known,1,Banquet,5,Madison,WI
160977.0464,4,Suburbs,Well-Known,8,Cafeteria,5,Madison,WI
111194.7008,7,Downtown,Developed,8,Banquet,4,Madison,WI
174584.0304,3,Downtown,Developed,1,Banquet,1,Madison,WI
180837.3535,5,Downtown,Well-Known,8,Full Service Restaurant,3,Madison,WI
125548.5265,5,Suburbs,Recent,7,Full Service Restaurant,2,Madison,WI
154176.5123,6,Downtown,Recent,6,Banquet,3,Madison,WI
210198.2413,3,Downtown,Recent,6,Full Service Restaurant,2,Madison,WI
114370.0539,3,Suburbs,Recent,9,Cafeteria,3,Madison,WI
171162.8241,6,Downtown,Well-Known,2,Banquet,1,Madison,WI
97004.99543,2,Downtown,Well-Known,4,Cafeteria,1,Madison,WI
127242.4733,6,Suburbs,Well-Known,9,Full Service Restaurant,5,Madison,WI
90955.36761,6,Suburbs,Developed,1,Cafeteria,1,Madison,WI
124286.353,5,Downtown,Recent,4,Banquet,2,Madison,WI
105087.9435,5,Downtown,Recent,4,Cafeteria,3,Madison,WI
158425.5588,1,Downtown,Well-Known,3,Banquet,5,Bagley,WI
170543.2209,1,Suburbs,Developed,10,Full Service Restaurant,4,Beetown,WI
152360.687,4,Suburbs,Recent,1,Full Service Restaurant,2,Benton,WI
163152.0883,2,Suburbs,Recent,10,Banquet,1,Bloomington,WI
129604.1435,6,Downtown,Well-Known,1,Cafeteria,2,Boscobel,WI
112109.4494,5,Suburbs,Developed,2,Banquet,3,Cassville,WI
123658.7289,3,Suburbs,Well-Known,6,Cafeteria,4,Cuba City,WI
105379.5586,4,Suburbs,Recent,3,Cafeteria,5,Dickeyville,WI
113116.0234,3,Suburbs,Well-Known,3,Cafeteria,2,Fennimore,WI
98293.99581,1,Downtown,Well-Known,2,Cafeteria,4,Glen Haven,WI
151276.4244,1,Downtown,Well-Known,10,Cafeteria,4,Hazel Green,WI
157817.0933,2,Suburbs,Well-Known,6,Banquet,3,Lancaster,WI
130696.3033,7,Suburbs,Recent,2,Banquet,5,Mount Hope,WI
105153.8027,7,Suburbs,Well-Known,5,Cafeteria,5,Patch Grove,WI
167179.1733,4,Suburbs,Recent,7,Full Service Restaurant,1,Platteville,WI
122510.1887,4,Suburbs,Well-Known,1,Banquet,5,Potosi,WI
163974.0308,4,Downtown,Well-Known,3,Banquet,5,Prairie Du Chien,WI
106960.1387,4,Downtown,Developed,4,Banquet,1,Stitzer,WI
82875.04134,7,Suburbs,Developed,1,Cafeteria,4,Wauzeka,WI
108398.3055,2,Suburbs,Recent,3,Banquet,5,Woodman,WI
95299.75147,2,Suburbs,Recent,8,Cafeteria,3,Portage,WI
116061.2343,3,Downtown,Recent,6,Banquet,4,Adams,WI
176875.067,1,Downtown,Recent,8,Banquet,4,Arlington,WI
94849.53583,2,Suburbs,Recent,7,Banquet,2,Baraboo,WI
189482.834,5,Suburbs,Developed,2,Banquet,2,Beaver Dam,WI
162365.7444,1,Downtown,Well-Known,4,Banquet,4,Brandon,WI
145334.6779,1,Downtown,Well-Known,7,Cafeteria,3,Briggsville,WI
127290.4847,7,Suburbs,Recent,5,Full Service Restaurant,5,Burnett,WI
210401.2234,2,Downtown,Recent,5,Full Service Restaurant,3,Cambria,WI
129279.9804,2,Suburbs,Well-Known,2,Cafeteria,3,Cazenovia,WI
172456.4355,2,Suburbs,Developed,8,Full Service Restaurant,1,Columbus,WI
107501.5483,1,Downtown,Well-Known,10,Cafeteria,4,Dalton,WI
201022.3915,6,Downtown,Recent,10,Full Service Restaurant,2,Doylestown,WI
164767.5781,4,Suburbs,Recent,7,Full Service Restaurant,5,Elroy,WI
96997.47216,5,Downtown,Recent,9,Banquet,1,Endeavor,WI
